player_id,full_name,short_name,position,secondary_positions,nationality,birthdate,height_cm,weight_kg,preferred_foot,current_club,club_id,market_value,contract_until,photo_url,last_seen_at,source_meta,metrics,gols,assistencias,xg,passes_precisos_pct,dribles_ganhos,duelos_aereos_ganhos_pct,interceptacoes,desarmes,grandes_chances_criadas,passes_decisivos,finalizacoes_no_alvo,minutos_jogados,jogos
817193,João Gabriel Costela,Murilo,Extremos,,Inglaterra,2003-10-13,193,69,Right,Bayern Munich,170,20.2,2030-10-12,https://example.com/photo.jpg,2026-04-10T12:09:06.346639,"{""source"": ""synthetic"", ""created_at"": ""2026-04-10T12:09:06.346639""}","{""gols"": 15, ""assistencias"": 1, ""xg"": 19.17, ""passes_precisos_pct"": 59.3, ""dribles_ganhos"": 11, ""duelos_aereos_ganhos_pct"": 28.5, ""interceptacoes"": 10, ""desarmes"": 25, ""grandes_chances_criadas"": 18, ""passes_decisivos"": 57, ""finalizacoes_no_alvo"": 69, ""minutos_jogados"": 2641, ""jogos"": 16}",15,1,19.17,59.3,11,28.5,10,25,18,57,69,2641,16
750844,Vinícius Jesus,Benicio,Médios,,Argentina,1998-03-15,184,60,Left,Bayern Munich,152,47.0,2027-05-12,https://example.com/photo.jpg,2026-04-10T12:09:06.346639,"{""source"": ""synthetic"", ""created_at"": ""2026-04-10T12:09:06.346639""}","{""gols"": 1, ""assistencias"": 1, ""xg"": 0.72, ""passes_precisos_pct"": 59.3, ""dribles_ganhos"": 9, ""duelos_aereos_ganhos_pct"": 24.5, ""interceptacoes"": 8, ""desarmes"": 8, ""grandes_chances_criadas"": 21, ""passes_decisivos"": 48, ""finalizacoes_no_alvo"": 8, ""minutos_jogados"": 1531, ""jogos"": 19}",1,1,0.72,59.3,9,24.5,8,8,21,48,8,1531,19
363795,Vinícius Aparecida,Apollo,Médios,,Brasil,2000-02-24,178,78,Right,Botafogo,627,129.6,2029-04-07,https://example.com/photo.jpg,2026-04-10T12:09:06.346639,"{""source"": ""synthetic"", ""created_at"": ""2026-04-10T12:09:06.346639""}","{""gols"": 1, ""assistencias"": 12, ""xg"": 0.75, ""passes_precisos_pct"": 59.1, ""dribles_ganhos"": 59, ""duelos_aereos_ganhos_pct"": 84.8, ""interceptacoes"": 7, ""desarmes"": 12, ""grandes_chances_criadas"": 5, ""passes_decisivos"": 40, ""finalizacoes_no_alvo"": 10, ""minutos_jogados"": 655, ""jogos"": 20}",1,12,0.75,59.1,59,84.8,7,12,5,40,10,655,20
544918,Raul Pastor,Carlos Eduardo,Meias-atacantes,,Inglaterra,2000-05-17,190,90,Right,Flamengo,820,30.4,2030-05-08,https://example.com/photo.jpg,2026-04-10T12:09:06.346639,"{""source"": ""synthetic"", ""created_at"": ""2026-04-10T12:09:06.346639""}","{""gols"": 21, ""assistencias"": 1, ""xg"": 20.13, ""passes_precisos_pct"": 80.7, ""dribles_ganhos"": 19, ""duelos_aereos_ganhos_pct"": 88.2, ""interceptacoes"": 5, ""desarmes"": 22, ""grandes_chances_criadas"": 18, ""passes_decisivos"": 11, ""finalizacoes_no_alvo"": 25, ""minutos_jogados"": 2719, ""jogos"": 31}",21,1,20.13,80.7,19,88.2,5,22,18,11,25,2719,31
248822,Kaique Pimenta,Yuri,Meias-atacantes,,França,1994-02-07,196,94,Left,São Paulo,328,134.7,2030-05-01,https://example.com/photo.jpg,2026-04-10T12:09:06.346639,"{""source"": ""synthetic"", ""created_at"": ""2026-04-10T12:09:06.346639""}","{""gols"": 2, ""assistencias"": 8, ""xg"": 21.69, ""passes_precisos_pct"": 72.0, ""dribles_ganhos"": 29, ""duelos_aereos_ganhos_pct"": 26.9, ""interceptacoes"": 15, ""desarmes"": 22, ""grandes_chances_criadas"": 24, ""passes_decisivos"": 7, ""finalizacoes_no_alvo"": 30, ""minutos_jogados"": 2796, ""jogos"": 18}",2,8,21.69,72.0,29,26.9,15,22,24,7,30,2796,18
319486,Sr. Otávio Lopes,Daniel,Médios,,Alemanha,1991-07-20,169,67,Ambidextrous,São Paulo,983,90.0,2030-07-24,https://example.com/photo.jpg,2026-04-10T12:09:06.346639,"{""source"": ""synthetic"", ""created_at"": ""2026-04-10T12:09:06.346639""}","{""gols"": 1, ""assistencias"": 10, ""xg"": 1.14, ""passes_precisos_pct"": 64.7, ""dribles_ganhos"": 58, ""duelos_aereos_ganhos_pct"": 41.3, ""interceptacoes"": 10, ""desarmes"": 3, ""grandes_chances_criadas"": 12, ""passes_decisivos"": 8, ""finalizacoes_no_alvo"": 10, ""minutos_jogados"": 1157, ""jogos"": 17}",1,10,1.14,64.7,58,41.3,10,3,12,8,10,1157,17
62755,Renan Cassiano,Daniel,Volantes,,França,1991-11-02,195,82,Left,Arsenal,785,94.7,2027-04-19,https://example.com/photo.jpg,2026-04-10T12:09:06.346639,"{""source"": ""synthetic"", ""created_at"": ""2026-04-10T12:09:06.346639""}","{""gols"": 1, ""assistencias"": 12, ""xg"": 1.1, ""passes_precisos_pct"": 87.2, ""dribles_ganhos"": 90, ""duelos_aereos_ganhos_pct"": 43.3, ""interceptacoes"": 86, ""desarmes"": 71, ""grandes_chances_criadas"": 19, ""passes_decisivos"": 77, ""finalizacoes_no_alvo"": 4, ""minutos_jogados"": 2285, ""jogos"": 27}",1,12,1.1,87.2,90,43.3,86,71,19,77,4,2285,27
868750,Calebe Cirino,Daniel,Médios,,França,2001-12-24,170,94,Right,Palmeiras,760,71.6,2029-09-20,https://example.com/photo.jpg,2026-04-10T12:09:06.346639,"{""source"": ""synthetic"", ""created_at"": ""2026-04-10T12:09:06.346639""}","{""gols"": 3, ""assistencias"": 1, ""xg"": 0.75, ""passes_precisos_pct"": 67.8, ""dribles_ganhos"": 75, ""duelos_aereos_ganhos_pct"": 53.0, ""interceptacoes"": 12, ""desarmes"": 22, ""grandes_chances_criadas"": 9, ""passes_decisivos"": 28, ""finalizacoes_no_alvo"": 8, ""minutos_jogados"": 2920, ""jogos"": 12}",3,1,0.75,67.8,75,53.0,12,22,9,28,8,2920,12
321916,Emanuel Ferreira,Vicente,Centroavantes,,Espanha,1998-07-30,190,66,Ambidextrous,Real Madrid,903,112.4,2030-02-28,https://example.com/photo.jpg,2026-04-10T12:09:06.346639,"{""source"": ""synthetic"", ""created_at"": ""2026-04-10T12:09:06.346639""}","{""gols"": 6, ""assistencias"": 7, ""xg"": 14.1, ""passes_precisos_pct"": 82.0, ""dribles_ganhos"": 11, ""duelos_aereos_ganhos_pct"": 79.6, ""interceptacoes"": 17, ""desarmes"": 16, ""grandes_chances_criadas"": 0, ""passes_decisivos"": 6, ""finalizacoes_no_alvo"": 70, ""minutos_jogados"": 3158, ""jogos"": 28}",6,7,14.1,82.0,11,79.6,17,16,0,6,70,3158,28
600977,Asafe da Mota,Benjamim,Centroavantes,,Brasil,2003-07-27,194,86,Right,São Paulo,185,62.3,2027-11-19,https://example.com/photo.jpg,2026-04-10T12:09:06.346639,"{""source"": ""synthetic"", ""created_at"": ""2026-04-10T12:09:06.346639""}","{""gols"": 5, ""assistencias"": 16, ""xg"": 19.13, ""passes_precisos_pct"": 85.6, ""dribles_ganhos"": 93, ""duelos_aereos_ganhos_pct"": 31.6, ""interceptacoes"": 10, ""desarmes"": 15, ""grandes_chances_criadas"": 16, ""passes_decisivos"": 57, ""finalizacoes_no_alvo"": 68, ""minutos_jogados"": 721, ""jogos"": 25}",5,16,19.13,85.6,93,31.6,10,15,16,57,68,721,25
742335,Asafe Barbosa,Yago,Centroavantes,,França,2008-11-01,178,87,Right,Man City,763,44.0,2028-10-16,https://example.com/photo.jpg,2026-04-10T12:09:06.348183,"{""source"": ""synthetic"", ""created_at"": ""2026-04-10T12:09:06.348183""}","{""gols"": 6, ""assistencias"": 6, ""xg"": 1.59, ""passes_precisos_pct"": 93.1, ""dribles_ganhos"": 86, ""duelos_aereos_ganhos_pct"": 71.1, ""interceptacoes"": 3, ""desarmes"": 2, ""grandes_chances_criadas"": 22, ""passes_decisivos"": 73, ""finalizacoes_no_alvo"": 68, ""minutos_jogados"": 1247, ""jogos"": 31}",6,6,1.59,93.1,86,71.1,3,2,22,73,68,1247,31
219506,Emanuel Camargo,Pedro,Zagueiros,,Espanha,1994-12-07,194,68,Ambidextrous,Real Madrid,737,89.6,2028-08-15,https://example.com/photo.jpg,2026-04-10T12:09:06.348183,"{""source"": ""synthetic"", ""created_at"": ""2026-04-10T12:09:06.348183""}","{""gols"": 5, ""assistencias"": 6, ""xg"": 2.85, ""passes_precisos_pct"": 54.3, ""dribles_ganhos"": 56, ""duelos_aereos_ganhos_pct"": 41.4, ""interceptacoes"": 43, ""desarmes"": 80, ""grandes_chances_criadas"": 1, ""passes_decisivos"": 9, ""finalizacoes_no_alvo"": 13, ""minutos_jogados"": 1725, ""jogos"": 36}",5,6,2.85,54.3,56,41.4,43,80,1,9,13,1725,36
805280,Gael Castro,Benicio,Centroavantes,,Espanha,2005-12-20,190,62,Right,Inter Milan,188,140.8,2029-06-29,https://example.com/photo.jpg,2026-04-10T12:09:06.348183,"{""source"": ""synthetic"", ""created_at"": ""2026-04-10T12:09:06.348183""}","{""gols"": 22, ""assistencias"": 3, ""xg"": 7.65, ""passes_precisos_pct"": 80.0, ""dribles_ganhos"": 45, ""duelos_aereos_ganhos_pct"": 30.9, ""interceptacoes"": 3, ""desarmes"": 3, ""grandes_chances_criadas"": 13, ""passes_decisivos"": 30, ""finalizacoes_no_alvo"": 32, ""minutos_jogados"": 2038, ""jogos"": 21}",22,3,7.65,80.0,45,30.9,3,3,13,30,32,2038,21
775064,João Lucas da Paz,Luiz Gustavo,Volantes,,Argentina,2008-01-29,181,72,Left,Man City,740,122.4,2027-07-05,https://example.com/photo.jpg,2026-04-10T12:09:06.348183,"{""source"": ""synthetic"", ""created_at"": ""2026-04-10T12:09:06.348183""}","{""gols"": 0, ""assistencias"": 11, ""xg"": 1.28, ""passes_precisos_pct"": 67.3, ""dribles_ganhos"": 29, ""duelos_aereos_ganhos_pct"": 45.5, ""interceptacoes"": 50, ""desarmes"": 72, ""grandes_chances_criadas"": 4, ""passes_decisivos"": 66, ""finalizacoes_no_alvo"": 5, ""minutos_jogados"": 1327, ""jogos"": 19}",0,11,1.28,67.3,29,45.5,50,72,4,66,5,1327,19
148146,Carlos Eduardo Viana,Renan,Extremos,,Inglaterra,1998-01-07,184,81,Ambidextrous,Inter Milan,885,113.4,2029-08-10,https://example.com/photo.jpg,2026-04-10T12:09:06.348183,"{""source"": ""synthetic"", ""created_at"": ""2026-04-10T12:09:06.348183""}","{""gols"": 26, ""assistencias"": 12, ""xg"": 24.49, ""passes_precisos_pct"": 75.0, ""dribles_ganhos"": 80, ""duelos_aereos_ganhos_pct"": 85.2, ""interceptacoes"": 16, ""desarmes"": 25, ""grandes_chances_criadas"": 15, ""passes_decisivos"": 20, ""finalizacoes_no_alvo"": 30, ""minutos_jogados"": 2391, ""jogos"": 36}",26,12,24.49,75.0,80,85.2,16,25,15,20,30,2391,36
998315,João Lucas Andrade,Leonardo,Centroavantes,,França,1999-02-16,169,65,Right,Arsenal,443,19.4,2027-10-26,https://example.com/photo.jpg,2026-04-10T12:09:06.348183,"{""source"": ""synthetic"", ""created_at"": ""2026-04-10T12:09:06.348183""}","{""gols"": 27, ""assistencias"": 17, ""xg"": 12.3, ""passes_precisos_pct"": 63.5, ""dribles_ganhos"": 34, ""duelos_aereos_ganhos_pct"": 85.0, ""interceptacoes"": 7, ""desarmes"": 27, ""grandes_chances_criadas"": 8, ""passes_decisivos"": 79, ""finalizacoes_no_alvo"": 49, ""minutos_jogados"": 529, ""jogos"": 33}",27,17,12.3,63.5,34,85.0,7,27,8,79,49,529,33
800329,Anthony Gabriel Lima,Théo,Laterais,,França,2003-01-02,199,78,Left,Flamengo,724,126.4,2028-01-12,https://example.com/photo.jpg,2026-04-10T12:09:06.348183,"{""source"": ""synthetic"", ""created_at"": ""2026-04-10T12:09:06.348183""}","{""gols"": 5, ""assistencias"": 2, ""xg"": 1.7, ""passes_precisos_pct"": 71.4, ""dribles_ganhos"": 97, ""duelos_aereos_ganhos_pct"": 27.3, ""interceptacoes"": 93, ""desarmes"": 2, ""grandes_chances_criadas"": 5, ""passes_decisivos"": 33, ""finalizacoes_no_alvo"": 5, ""minutos_jogados"": 2687, ""jogos"": 34}",5,2,1.7,71.4,97,27.3,93,2,5,33,5,2687,34
399130,Isaque Camargo,Luiz Felipe,Meias-atacantes,,Brasil,2006-10-01,200,87,Right,Flamengo,286,126.1,2027-12-02,https://example.com/photo.jpg,2026-04-10T12:09:06.348183,"{""source"": ""synthetic"", ""created_at"": ""2026-04-10T12:09:06.348183""}","{""gols"": 18, ""assistencias"": 12, ""xg"": 8.72, ""passes_precisos_pct"": 69.3, ""dribles_ganhos"": 67, ""duelos_aereos_ganhos_pct"": 23.1, ""interceptacoes"": 2, ""desarmes"": 14, ""grandes_chances_criadas"": 19, ""passes_decisivos"": 43, ""finalizacoes_no_alvo"": 78, ""minutos_jogados"": 3087, ""jogos"": 31}",18,12,8.72,69.3,67,23.1,2,14,19,43,78,3087,31
972618,Benjamim Machado,Josué,Volantes,,Brasil,1995-06-19,167,78,Left,Real Madrid,644,127.0,2030-01-24,https://example.com/photo.jpg,2026-04-10T12:09:06.348183,"{""source"": ""synthetic"", ""created_at"": ""2026-04-10T12:09:06.348183""}","{""gols"": 1, ""assistencias"": 17, ""xg"": 1.91, ""passes_precisos_pct"": 89.9, ""dribles_ganhos"": 52, ""duelos_aereos_ganhos_pct"": 47.0, ""interceptacoes"": 53, ""desarmes"": 70, ""grandes_chances_criadas"": 20, ""passes_decisivos"": 33, ""finalizacoes_no_alvo"": 10, ""minutos_jogados"": 2089, ""jogos"": 32}",1,17,1.91,89.9,52,47.0,53,70,20,33,10,2089,32
266677,Sr. Noah Garcia,José Miguel,Volantes,,Argentina,1989-12-13,172,73,Left,São Paulo,881,60.4,2029-09-19,https://example.com/photo.jpg,2026-04-10T12:09:06.348183,"{""source"": ""synthetic"", ""created_at"": ""2026-04-10T12:09:06.348183""}","{""gols"": 1, ""assistencias"": 17, ""xg"": 0.28, ""passes_precisos_pct"": 78.0, ""dribles_ganhos"": 18, ""duelos_aereos_ganhos_pct"": 46.6, ""interceptacoes"": 83, ""desarmes"": 74, ""grandes_chances_criadas"": 7, ""passes_decisivos"": 51, ""finalizacoes_no_alvo"": 5, ""minutos_jogados"": 2194, ""jogos"": 31}",1,17,0.28,78.0,18,46.6,83,74,7,51,5,2194,31
565087,Dr. Diogo Santos,Daniel,Goleiro,,Inglaterra,1991-04-28,192,82,Right,Flamengo,403,1.5,2029-01-04,https://example.com/photo.jpg,2026-04-10T12:09:06.348183,"{""source"": ""synthetic"", ""created_at"": ""2026-04-10T12:09:06.348183""}","{""gols"": 4, ""assistencias"": 0, ""xg"": 2.43, ""passes_precisos_pct"": 82.4, ""dribles_ganhos"": 0, ""duelos_aereos_ganhos_pct"": 62.8, ""interceptacoes"": 2, ""desarmes"": 16, ""grandes_chances_criadas"": 0, ""passes_decisivos"": 0, ""finalizacoes_no_alvo"": 6, ""minutos_jogados"": 1087, ""jogos"": 24}",4,0,2.43,82.4,0,62.8,2,16,0,0,6,1087,24
142170,Erick Melo,João Pedro,Laterais,,Inglaterra,1997-06-15,187,93,Ambidextrous,Botafogo,170,86.5,2031-02-06,https://example.com/photo.jpg,2026-04-10T12:09:06.348183,"{""source"": ""synthetic"", ""created_at"": ""2026-04-10T12:09:06.348183""}","{""gols"": 4, ""assistencias"": 3, ""xg"": 0.81, ""passes_precisos_pct"": 57.8, ""dribles_ganhos"": 92, ""duelos_aereos_ganhos_pct"": 33.5, ""interceptacoes"": 63, ""desarmes"": 95, ""grandes_chances_criadas"": 8, ""passes_decisivos"": 53, ""finalizacoes_no_alvo"": 9, ""minutos_jogados"": 2913, ""jogos"": 37}",4,3,0.81,57.8,92,33.5,63,95,8,53,9,2913,37
182903,Otávio da Paz,Pedro,Laterais,,Espanha,1992-11-07,189,65,Right,Inter Milan,682,30.5,2029-12-20,https://example.com/photo.jpg,2026-04-10T12:09:06.348183,"{""source"": ""synthetic"", ""created_at"": ""2026-04-10T12:09:06.348183""}","{""gols"": 0, ""assistencias"": 7, ""xg"": 0.27, ""passes_precisos_pct"": 75.2, ""dribles_ganhos"": 20, ""duelos_aereos_ganhos_pct"": 46.6, ""interceptacoes"": 5, ""desarmes"": 32, ""grandes_chances_criadas"": 15, ""passes_decisivos"": 65, ""finalizacoes_no_alvo"": 4, ""minutos_jogados"": 1402, ""jogos"": 14}",0,7,0.27,75.2,20,46.6,5,32,15,65,4,1402,14
889580,Cauã Mendonça,Bruno,Extremos,,Brasil,2004-10-05,183,87,Right,Botafogo,739,70.3,2027-07-19,https://example.com/photo.jpg,2026-04-10T12:09:06.348183,"{""source"": ""synthetic"", ""created_at"": ""2026-04-10T12:09:06.348183""}","{""gols"": 25, ""assistencias"": 14, ""xg"": 18.74, ""passes_precisos_pct"": 94.4, ""dribles_ganhos"": 80, ""duelos_aereos_ganhos_pct"": 77.7, ""interceptacoes"": 14, ""desarmes"": 15, ""grandes_chances_criadas"": 0, ""passes_decisivos"": 55, ""finalizacoes_no_alvo"": 33, ""minutos_jogados"": 3070, ""jogos"": 28}",25,14,18.74,94.4,80,77.7,14,15,0,55,33,3070,28
987073,Dr. Davi Miguel Sampaio,Ravi Lucca,Médios,,Argentina,1990-01-27,183,92,Ambidextrous,Bayern Munich,65,120.1,2027-05-01,https://example.com/photo.jpg,2026-04-10T12:09:06.348183,"{""source"": ""synthetic"", ""created_at"": ""2026-04-10T12:09:06.348183""}","{""gols"": 4, ""assistencias"": 6, ""xg"": 0.25, ""passes_precisos_pct"": 72.6, ""dribles_ganhos"": 35, ""duelos_aereos_ganhos_pct"": 21.9, ""interceptacoes"": 0, ""desarmes"": 29, ""grandes_chances_criadas"": 20, ""passes_decisivos"": 1, ""finalizacoes_no_alvo"": 7, ""minutos_jogados"": 920, ""jogos"": 25}",4,6,0.25,72.6,35,21.9,0,29,20,1,7,920,25
217677,Enrico Dias,Rafael,Médios,,Espanha,1992-06-26,191,64,Left,Real Madrid,623,57.3,2029-03-06,https://example.com/photo.jpg,2026-04-10T12:09:06.348183,"{""source"": ""synthetic"", ""created_at"": ""2026-04-10T12:09:06.348183""}","{""gols"": 0, ""assistencias"": 14, ""xg"": 1.93, ""passes_precisos_pct"": 91.0, ""dribles_ganhos"": 48, ""duelos_aereos_ganhos_pct"": 40.0, ""interceptacoes"": 20, ""desarmes"": 3, ""grandes_chances_criadas"": 25, ""passes_decisivos"": 1, ""finalizacoes_no_alvo"": 2, ""minutos_jogados"": 1646, ""jogos"": 15}",0,14,1.93,91.0,48,40.0,20,3,25,1,2,1646,15
903448,Joaquim Moraes,Ravy,Goleiro,,Argentina,2007-08-03,171,79,Left,Palmeiras,355,142.2,2029-04-14,https://example.com/photo.jpg,2026-04-10T12:09:06.348183,"{""source"": ""synthetic"", ""created_at"": ""2026-04-10T12:09:06.348183""}","{""gols"": 0, ""assistencias"": 0, ""xg"": 0.57, ""passes_precisos_pct"": 93.2, ""dribles_ganhos"": 0, ""duelos_aereos_ganhos_pct"": 37.1, ""interceptacoes"": 3, ""desarmes"": 3, ""grandes_chances_criadas"": 0, ""passes_decisivos"": 0, ""finalizacoes_no_alvo"": 2, ""minutos_jogados"": 848, ""jogos"": 28}",0,0,0.57,93.2,0,37.1,3,3,0,0,2,848,28
280750,Luiz Gustavo Brito,Luiz Felipe,Volantes,,Alemanha,1994-02-17,186,81,Left,Inter Milan,358,123.9,2029-05-05,https://example.com/photo.jpg,2026-04-10T12:09:06.348183,"{""source"": ""synthetic"", ""created_at"": ""2026-04-10T12:09:06.348183""}","{""gols"": 0, ""assistencias"": 11, ""xg"": 2.01, ""passes_precisos_pct"": 88.1, ""dribles_ganhos"": 34, ""duelos_aereos_ganhos_pct"": 70.1, ""interceptacoes"": 36, ""desarmes"": 67, ""grandes_chances_criadas"": 5, ""passes_decisivos"": 33, ""finalizacoes_no_alvo"": 7, ""minutos_jogados"": 3059, ""jogos"": 19}",0,11,2.01,88.1,34,70.1,36,67,5,33,7,3059,19
290623,Enzo Gonçalves,Felipe,Laterais,,Brasil,2008-01-23,178,84,Ambidextrous,Man City,865,134.2,2030-07-22,https://example.com/photo.jpg,2026-04-10T12:09:06.348183,"{""source"": ""synthetic"", ""created_at"": ""2026-04-10T12:09:06.348183""}","{""gols"": 3, ""assistencias"": 20, ""xg"": 1.16, ""passes_precisos_pct"": 51.8, ""dribles_ganhos"": 58, ""duelos_aereos_ganhos_pct"": 30.6, ""interceptacoes"": 5, ""desarmes"": 64, ""grandes_chances_criadas"": 9, ""passes_decisivos"": 49, ""finalizacoes_no_alvo"": 10, ""minutos_jogados"": 3367, ""jogos"": 37}",3,20,1.16,51.8,58,30.6,5,64,9,49,10,3367,37
105424,Vitor Gabriel Costa,Matteo,Médios,,Argentina,2005-11-15,185,90,Right,Bayern Munich,158,146.0,2030-11-11,https://example.com/photo.jpg,2026-04-10T12:09:06.348183,"{""source"": ""synthetic"", ""created_at"": ""2026-04-10T12:09:06.348183""}","{""gols"": 2, ""assistencias"": 16, ""xg"": 2.3, ""passes_precisos_pct"": 85.4, ""dribles_ganhos"": 69, ""duelos_aereos_ganhos_pct"": 85.4, ""interceptacoes"": 9, ""desarmes"": 22, ""grandes_chances_criadas"": 17, ""passes_decisivos"": 27, ""finalizacoes_no_alvo"": 9, ""minutos_jogados"": 1910, ""jogos"": 14}",2,16,2.3,85.4,69,85.4,9,22,17,27,9,1910,14
831356,Eduardo Rezende,Danilo,Meias-atacantes,,Espanha,1996-03-25,195,76,Right,São Paulo,273,21.2,2029-11-02,https://example.com/photo.jpg,2026-04-10T12:09:06.348183,"{""source"": ""synthetic"", ""created_at"": ""2026-04-10T12:09:06.348183""}","{""gols"": 22, ""assistencias"": 4, ""xg"": 19.44, ""passes_precisos_pct"": 62.3, ""dribles_ganhos"": 46, ""duelos_aereos_ganhos_pct"": 59.3, ""interceptacoes"": 13, ""desarmes"": 10, ""grandes_chances_criadas"": 12, ""passes_decisivos"": 2, ""finalizacoes_no_alvo"": 49, ""minutos_jogados"": 2548, ""jogos"": 12}",22,4,19.44,62.3,46,59.3,13,10,12,2,49,2548,12
597726,Bernardo Pimenta,Apollo,Laterais,,Espanha,2007-10-24,189,70,Ambidextrous,Inter Milan,486,50.8,2028-03-02,https://example.com/photo.jpg,2026-04-10T12:09:06.348183,"{""source"": ""synthetic"", ""created_at"": ""2026-04-10T12:09:06.348183""}","{""gols"": 4, ""assistencias"": 6, ""xg"": 1.1, ""passes_precisos_pct"": 74.3, ""dribles_ganhos"": 54, ""duelos_aereos_ganhos_pct"": 64.5, ""interceptacoes"": 21, ""desarmes"": 2, ""grandes_chances_criadas"": 12, ""passes_decisivos"": 46, ""finalizacoes_no_alvo"": 5, ""minutos_jogados"": 3090, ""jogos"": 10}",4,6,1.1,74.3,54,64.5,21,2,12,46,5,3090,10
369275,Rhavi Porto,Luigi,Volantes,,Brasil,1989-12-16,172,95,Right,Palmeiras,782,126.8,2028-03-27,https://example.com/photo.jpg,2026-04-10T12:09:06.348183,"{""source"": ""synthetic"", ""created_at"": ""2026-04-10T12:09:06.348183""}","{""gols"": 0, ""assistencias"": 4, ""xg"": 1.22, ""passes_precisos_pct"": 67.8, ""dribles_ganhos"": 14, ""duelos_aereos_ganhos_pct"": 59.0, ""interceptacoes"": 48, ""desarmes"": 10, ""grandes_chances_criadas"": 11, ""passes_decisivos"": 27, ""finalizacoes_no_alvo"": 7, ""minutos_jogados"": 2559, ""jogos"": 20}",0,4,1.22,67.8,14,59.0,48,10,11,27,7,2559,20
45761,José Pedro Marques,Felipe,Laterais,,Espanha,1992-05-02,166,79,Left,São Paulo,610,139.9,2029-11-13,https://example.com/photo.jpg,2026-04-10T12:09:06.348183,"{""source"": ""synthetic"", ""created_at"": ""2026-04-10T12:09:06.348183""}","{""gols"": 2, ""assistencias"": 14, ""xg"": 1.09, ""passes_precisos_pct"": 81.8, ""dribles_ganhos"": 62, ""duelos_aereos_ganhos_pct"": 53.6, ""interceptacoes"": 57, ""desarmes"": 64, ""grandes_chances_criadas"": 14, ""passes_decisivos"": 56, ""finalizacoes_no_alvo"": 4, ""minutos_jogados"": 2302, ""jogos"": 38}",2,14,1.09,81.8,62,53.6,57,64,14,56,4,2302,38
12351,Sr. Antony da Luz,Otto,Zagueiros,,Argentina,2003-10-17,190,89,Ambidextrous,Inter Milan,47,4.0,2027-06-01,https://example.com/photo.jpg,2026-04-10T12:09:06.348183,"{""source"": ""synthetic"", ""created_at"": ""2026-04-10T12:09:06.348183""}","{""gols"": 5, ""assistencias"": 5, ""xg"": 1.01, ""passes_precisos_pct"": 91.3, ""dribles_ganhos"": 50, ""duelos_aereos_ganhos_pct"": 58.2, ""interceptacoes"": 22, ""desarmes"": 35, ""grandes_chances_criadas"": 1, ""passes_decisivos"": 13, ""finalizacoes_no_alvo"": 7, ""minutos_jogados"": 932, ""jogos"": 36}",5,5,1.01,91.3,50,58.2,22,35,1,13,7,932,36
582182,Sr. Caio Monteiro,Thomas,Médios,,Inglaterra,2007-09-18,175,74,Ambidextrous,São Paulo,77,123.2,2028-01-16,https://example.com/photo.jpg,2026-04-10T12:09:06.348183,"{""source"": ""synthetic"", ""created_at"": ""2026-04-10T12:09:06.348183""}","{""gols"": 0, ""assistencias"": 3, ""xg"": 1.42, ""passes_precisos_pct"": 94.4, ""dribles_ganhos"": 42, ""duelos_aereos_ganhos_pct"": 52.2, ""interceptacoes"": 10, ""desarmes"": 21, ""grandes_chances_criadas"": 3, ""passes_decisivos"": 17, ""finalizacoes_no_alvo"": 1, ""minutos_jogados"": 1171, ""jogos"": 31}",0,3,1.42,94.4,42,52.2,10,21,3,17,1,1171,31
984011,Dr. Dom da Mata,Matteo,Zagueiros,,Inglaterra,2008-12-08,198,90,Left,Real Madrid,949,143.4,2029-02-03,https://example.com/photo.jpg,2026-04-10T12:09:06.348183,"{""source"": ""synthetic"", ""created_at"": ""2026-04-10T12:09:06.348183""}","{""gols"": 5, ""assistencias"": 18, ""xg"": 1.82, ""passes_precisos_pct"": 71.6, ""dribles_ganhos"": 93, ""duelos_aereos_ganhos_pct"": 23.9, ""interceptacoes"": 96, ""desarmes"": 61, ""grandes_chances_criadas"": 2, ""passes_decisivos"": 71, ""finalizacoes_no_alvo"": 8, ""minutos_jogados"": 3130, ""jogos"": 32}",5,18,1.82,71.6,93,23.9,96,61,2,71,8,3130,32
268717,Luiz Otávio Casa Grande,Noah,Laterais,,França,2001-02-01,175,72,Left,Arsenal,403,46.0,2030-05-26,https://example.com/photo.jpg,2026-04-10T12:09:06.348183,"{""source"": ""synthetic"", ""created_at"": ""2026-04-10T12:09:06.348183""}","{""gols"": 2, ""assistencias"": 19, ""xg"": 0.47, ""passes_precisos_pct"": 85.3, ""dribles_ganhos"": 18, ""duelos_aereos_ganhos_pct"": 27.0, ""interceptacoes"": 84, ""desarmes"": 68, ""grandes_chances_criadas"": 1, ""passes_decisivos"": 72, ""finalizacoes_no_alvo"": 6, ""minutos_jogados"": 2778, ""jogos"": 38}",2,19,0.47,85.3,18,27.0,84,68,1,72,6,2778,38
